Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,07:30,72882,7,30
아시아나항공,07:30,151695,7,30
에어부산,08:30,69662,8,30
아시아나항공,08:30,151695,8,30
에어부산,09:30,66441,9,30
아시아나항공,09:30,151695,9,30
에어부산,10:30,63221,10,30
아시아나항공,10:30,151695,10,30
에어부산,11:30,59831,11,30
아시아나항공,11:30,151695,11,30
에어부산,12:30,56441,12,30
아시아나항공,12:30,151695,12,30
에어부산,14:30,56441,14,30
아시아나항공,14:30,151695,14,30
에어부산,15:30,56441,15,30
아시아나항공,15:30,151695,15,30
에어부산,16:30,56441,16,30
아시아나항공,16:30,151695,16,30
에어부산,17:30,56441,17,30
아시아나항공,17:30,151695,17,30
에어부산,18:30,56441,18,30
아시아나항공,18:30,151695,18,30
에어부산,19:30,56441,19,30
아시아나항공,19:30,151695,19,30
제주항공,19:50,48984,19,50
에어부산,20:30,56441,20,30
아시아나항공,20:30,151695,20,30
