Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,58475,6,5
이스타항공,06:10,46611,6,10
이스타항공,06:15,46611,6,15
제주항공,06:15,50170,6,15
티웨이항공,06:20,45085,6,20
제주항공,06:25,50170,6,25
아시아나항공,06:25,60509,6,25
아시아나항공,06:40,60509,6,40
대한항공,06:40,115255,6,40
이스타항공,06:50,54407,6,50
에어부산,06:55,50509,6,55
티웨이항공,07:00,53221,7,0
제주항공,07:00,58645,7,0
에어부산,07:20,50509,7,20
대한항공,07:20,115255,7,20
아시아나항공,07:25,90509,7,25
제주항공,07:40,72543,7,40
아시아나항공,07:55,91187,7,55
대한항공,08:00,115255,8,0
이스타항공,08:10,71356,8,10
티웨이항공,08:15,65255,8,15
아시아나항공,08:20,95933,8,20
아시아나항공,08:30,104238,8,30
대한항공,08:30,115255,8,30
제주항공,09:00,81865,9,0
대한항공,09:00,115255,9,0
대한항공,09:20,115255,9,20
제주항공,09:25,76780,9,25
티웨이항공,09:45,65255,9,45
이스타항공,09:50,66780,9,50
아시아나항공,09:50,104238,9,50
대한항공,10:05,115255,10,5
아시아나항공,10:15,95933,10,15
아시아나항공,10:40,104238,10,40
대한항공,10:40,115255,10,40
이스타항공,10:55,71356,10,55
대한항공,11:05,115255,11,5
아시아나항공,11:15,90509,11,15
에어부산,11:25,54916,11,25
제주항공,11:35,67289,11,35
티웨이항공,11:45,57797,11,45
이스타항공,11:50,62712,11,50
아시아나항공,11:50,80000,11,50
제주항공,12:15,62882,12,15
아시아나항공,12:20,80000,12,20
대한항공,12:20,115255,12,20
대한항공,12:30,115255,12,30
제주항공,12:40,58645,12,40
티웨이항공,12:50,53560,12,50
대한항공,12:50,115255,12,50
이스타항공,12:55,58306,12,55
대한항공,13:10,115255,13,10
이스타항공,13:15,54407,13,15
제주항공,13:15,58645,13,15
티웨이항공,13:20,50678,13,20
제주항공,13:30,58645,13,30
대한항공,13:40,115255,13,40
대한항공,13:50,115255,13,50
아시아나항공,14:00,78475,14,0
아시아나항공,14:05,60509,14,5
아시아나항공,14:25,58475,14,25
티웨이항공,14:35,45085,14,35
이스타항공,14:35,54407,14,35
대한항공,14:35,115255,14,35
제주항공,14:40,58645,14,40
대한항공,14:45,115255,14,45
에어부산,14:55,46272,14,55
아시아나항공,14:55,58475,14,55
아시아나항공,15:05,58475,15,5
티웨이항공,15:15,50339,15,15
제주항공,15:25,56441,15,25
이스타항공,15:40,54407,15,40
제주항공,15:45,54407,15,45
아시아나항공,15:45,58475,15,45
이스타항공,15:55,54407,15,55
아시아나항공,15:55,60509,15,55
대한항공,16:00,115255,16,0
제주항공,16:05,56441,16,5
이스타항공,16:35,58306,16,35
대한항공,16:40,115255,16,40
제주항공,16:55,60678,16,55
티웨이항공,17:25,53221,17,25
아시아나항공,17:50,67967,17,50
티웨이항공,18:10,50339,18,10
에어부산,18:10,50509,18,10
이스타항공,18:10,54407,18,10
제주항공,18:15,58645,18,15
대한항공,18:20,115255,18,20
티웨이항공,18:25,53221,18,25
아시아나항공,18:25,58475,18,25
이스타항공,18:35,58306,18,35
아시아나항공,18:45,60509,18,45
티웨이항공,18:50,57458,18,50
대한항공,18:50,115255,18,50
아시아나항공,18:55,78475,18,55
제주항공,19:05,62882,19,5
대한항공,19:10,115255,19,10
이스타항공,19:25,66780,19,25
제주항공,19:35,72543,19,35
이스타항공,19:45,71356,19,45
대한항공,20:00,148645,20,0
대한항공,20:30,115255,20,30
제주항공,20:35,97967,20,35
