Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,08:30,71526,8,30
아시아나항공,08:30,131017,8,30
에어부산,08:40,68475,8,40
아시아나항공,08:40,131017,8,40
제주항공,08:45,30678,8,45
대한항공,09:00,116441,9,0
에어부산,09:10,36272,9,10
아시아나항공,09:10,131017,9,10
에어부산,09:15,63390,9,15
아시아나항공,09:15,131017,9,15
제주항공,10:45,53221,10,45
대한항공,12:00,116441,12,0
제주항공,12:55,76780,12,55
에어부산,13:25,68475,13,25
아시아나항공,13:25,131017,13,25
에어부산,13:30,74577,13,30
에어부산,14:55,74577,14,55
제주항공,15:30,76780,15,30
에어부산,16:30,74577,16,30
아시아나항공,16:30,131017,16,30
에어부산,16:45,74577,16,45
아시아나항공,16:45,131017,16,45
대한항공,17:40,116441,17,40
에어부산,18:35,76780,18,35
아시아나항공,18:35,131017,18,35
에어부산,19:35,73560,19,35
아시아나항공,19:35,131017,19,35
대한항공,20:00,116441,20,0
대한항공,21:05,116441,21,5
