Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,51356,6,5
이스타항공,06:10,45085,6,10
제주항공,06:15,41865,6,15
이스타항공,06:15,42034,6,15
티웨이항공,06:20,41017,6,20
제주항공,06:25,41865,6,25
아시아나항공,06:25,51356,6,25
대한항공,06:40,98814,6,40
아시아나항공,06:40,121526,6,40
이스타항공,06:50,48306,6,50
에어부산,06:55,41187,6,55
티웨이항공,07:00,47458,7,0
제주항공,07:00,52204,7,0
에어부산,07:20,37458,7,20
티웨이항공,07:20,51865,7,20
대한항공,07:20,98814,7,20
아시아나항공,07:25,121526,7,25
제주항공,07:40,82882,7,40
에어부산,07:45,56102,7,45
아시아나항공,07:55,104238,7,55
대한항공,08:00,98814,8,0
이스타항공,08:10,76780,8,10
티웨이항공,08:15,82373,8,15
아시아나항공,08:20,121526,8,20
대한항공,08:30,98814,8,30
아시아나항공,08:30,121526,8,30
아시아나항공,10:15,121526,10,15
티웨이항공,10:55,82882,10,55
이스타항공,10:55,85594,10,55
아시아나항공,11:15,121526,11,15
에어부산,11:25,67289,11,25
제주항공,11:35,82882,11,35
티웨이항공,11:45,80678,11,45
이스타항공,11:50,85594,11,50
아시아나항공,11:50,121526,11,50
제주항공,12:15,82882,12,15
아시아나항공,12:20,94746,12,20
대한항공,12:20,98814,12,20
제주항공,12:40,62882,12,40
티웨이항공,12:50,62373,12,50
이스타항공,12:55,61017,12,55
대한항공,13:10,98814,13,10
제주항공,13:15,54407,13,15
이스타항공,13:15,58814,13,15
티웨이항공,13:20,51865,13,20
대한항공,13:20,98814,13,20
이스타항공,13:25,52543,13,25
제주항공,13:30,50170,13,30
대한항공,13:50,98814,13,50
아시아나항공,14:00,52543,14,0
아시아나항공,14:05,51356,14,5
아시아나항공,14:25,51356,14,25
티웨이항공,14:35,41017,14,35
이스타항공,14:35,42034,14,35
제주항공,14:40,41865,14,40
에어부산,14:55,33729,14,55
아시아나항공,14:55,40678,14,55
아시아나항공,14:55,117967,14,55
대한항공,15:00,98814,15,0
아시아나항공,15:05,52543,15,5
티웨이항공,15:15,37628,15,15
대한항공,15:20,98814,15,20
제주항공,15:25,39153,15,25
이스타항공,15:40,43560,15,40
제주항공,15:45,37628,15,45
아시아나항공,15:45,67967,15,45
이스타항공,15:55,42034,15,55
아시아나항공,15:55,51356,15,55
대한항공,16:00,98814,16,0
제주항공,16:05,37628,16,5
이스타항공,16:35,45085,16,35
대한항공,16:40,98814,16,40
제주항공,16:55,37628,16,55
티웨이항공,17:25,41017,17,25
아시아나항공,17:50,51356,17,50
에어부산,18:10,33729,18,10
티웨이항공,18:10,37628,18,10
이스타항공,18:10,45085,18,10
제주항공,18:15,37628,18,15
대한항공,18:20,98814,18,20
아시아나항공,18:25,38475,18,25
티웨이항공,18:25,44238,18,25
이스타항공,18:35,42034,18,35
아시아나항공,18:45,40678,18,45
티웨이항공,18:50,62373,18,50
대한항공,18:50,98814,18,50
아시아나항공,18:55,40678,18,55
제주항공,19:05,37628,19,5
대한항공,19:10,98814,19,10
아시아나항공,19:20,51356,19,20
대한항공,19:20,98814,19,20
이스타항공,19:25,45085,19,25
제주항공,19:35,54407,19,35
이스타항공,19:45,48306,19,45
대한항공,20:30,98814,20,30
제주항공,20:35,60678,20,35
