Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,06:50,97967,6,50
대한항공,07:05,104746,7,5
에어부산,07:35,97967,7,35
대한항공,07:35,104746,7,35
에어부산,07:40,97967,7,40
아시아나항공,07:40,101017,7,40
제주항공,08:00,398645,8,0
대한항공,13:50,104746,13,50
제주항공,14:30,89323,14,30
에어부산,14:40,92034,14,40
아시아나항공,14:40,101017,14,40
에어부산,15:00,91187,15,0
아시아나항공,15:00,101017,15,0
대한항공,15:10,104746,15,10
제주항공,15:30,89323,15,30
에어부산,17:00,97967,17,0
아시아나항공,17:00,101017,17,0
제주항공,17:05,93560,17,5
에어부산,17:35,97967,17,35
아시아나항공,17:35,101017,17,35
대한항공,18:30,104746,18,30
제주항공,19:30,398645,19,30
